ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|P23-PWY|	reductive TCA cycle I	true	75	0	1	1	FUMHYDR-RXN SUCCCOASYN-RXN ACONITATEHYDR-RXN ACONITATEDEHYDR-RXN ATP-CITRATE-PRO-S--LYASE-RXN PEPCARBOX-RXN ISOCITDEH-RXN MALATE-DEH-RXN R601-RXN 
|P241-PWY|	coenzyme B biosynthesis	false	6	13	0	0	HOMOCITRATE-SYNTHASE-RXN 
|P261-PWY|	coenzyme M biosynthesis I	false	0	3	0	0	
|P282-PWY|	nitrite oxidation	true	100	0	0	0	R247-RXN 
|P283-PWY|	hydrogen oxidation I (aerobic)	false	0	0	0	0	
|P2-PWY|	citrate lyase activation	false	0	2	0	0	
|P301-PWY|	galena oxidation	false	0	1	0	0	
|P302-PWY|	L-sorbose degradation	false	0	0	1	0	
|P303-PWY|	ammonia oxidation II (anaerobic)	false	0	0	0	0	
|P321-PWY|	benzoyl-CoA degradation III (anaerobic)	false	44	3	0	0	R265-RXN R266-RXN R267-RXN R268-RXN 
|P341-PWY|	glycolysis V (Pyrococcus)	false	40	0	2	0	F16ALDOLASE-RXN TRIOSEPISOMERIZATION-RXN 2PGADEHYDRAT-RXN PEPDEPHOS-RXN 
|P342-PWY|	orcinol degradation	false	0	4	0	0	
|P343-PWY|	resorcinol degradation	false	0	1	0	0	
|P345-PWY|	aldoxime degradation	false	0	0	1	0	
|P3-PWY|	gallate degradation III (anaerobic)	false	30	2	0	0	BUTYRYL-COA-DEHYDROGENASE-RXN RXN-11667 
|P401-PWY|	cyanide degradation	true	100	0	0	0	L-3-CYANOALANINE-SYNTHASE-RXN 
|P421-PWY|	4-nitrotoluene degradation I	false	0	3	0	0	
|P42-PWY|	incomplete reductive TCA cycle	false	57	0	0	0	FUMHYDR-RXN SUCCCOASYN-RXN MALATE-DEH-RXN R601-RXN 
|P481-PWY|	adamantanone degradation	false	50	2	0	0	R422-RXN R423-RXN 
|P482-PWY|	arsonoacetate degradation	false	0	1	0	0	
|P483-PWY|	phosphonoacetate degradation	false	0	0	0	0	
|P541-PWY|	glycine betaine biosynthesis IV (from glycine)	false	0	0	0	0	
|P561-PWY|	proline betaine degradation	false	33	1	0	0	R502-RXN 
|P562-PWY|	myo-inositol degradation I	false	14	0	1	0	RXN-2902 
|P581-PWY|	thiocyanate degradation I	false	0	1	0	0	
|P601-PWY|	(+)-camphor degradation	false	16	2	1	0	R543-RXN 
|P621-PWY|	nylon-6 oligomer degradation	false	16	2	0	0	6-OXOHEXANOATE-OXIDATION-RXN 
|P641-PWY|	phenylmercury acetate degradation	false	50	0	1	1	MERCURY-II-REDUCTASE-RXN 
|P661-PWY|	dibenzo-p-dioxin degradation	false	0	2	0	0	
|P662-PWY|	dibenzofuran degradation	false	0	0	0	0	
|PANTO-PWY|	phosphopantothenate biosynthesis I	false	50	0	0	0	PANTOATE-BETA-ALANINE-LIG-RXN 3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN 
|PARATHION-DEGRADATION-PWY|	parathion degradation	false	0	1	1	0	
|PCEDEG-PWY|	tetrachloroethene degradation	false	20	1	0	0	
|PCPDEG-PWY|	pentachlorophenol degradation	false	0	0	1	0	
|PHENOLDEG-PWY|	phenol degradation II (anaerobic)	false	25	1	0	0	
|PHENYLALANINE-DEG1-PWY|	L-phenylalanine degradation I (aerobic)	false	0	0	0	0	
|PHESYN|	L-phenylalanine biosynthesis I	false	60	0	1	1	PREPHENATEDEHYDRAT-RXN CHORISMATEMUT-RXN RXN-10814 
|PHOSPHONOTASE-PWY|	2-aminoethylphosphonate degradation I	true	66	0	1	1	2.6.1.37-RXN PHOSPHONOACETALDEHYDE-HYDROLASE-RXN 
|PLPSAL-PWY|	pyridoxal 5'-phosphate salvage I	false	40	0	0	0	PNPOXI-RXN PMPOXI-RXN 
|PPGPPMET-PWY|	ppGpp biosynthesis	true	83	0	0	0	PPGPPSYN-RXN GTPPYPHOSKIN-RXN GDPPYPHOSKIN-RXN RXN0-6427 GDPKIN-RXN 
|PROPIONMET-PWY|	propanoyl CoA degradation I	false	33	0	0	0	METHYLMALONYL-COA-MUT-RXN 
|PROSYN-PWY|	L-proline biosynthesis I	false	66	0	0	0	GLUTSEMIALDEHYDROG-RXN GLUTKIN-RXN 
|PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY|	protocatechuate degradation II (ortho-cleavage pathway)	false	0	0	0	0	
|PROUT-PWY|	L-proline degradation	true	100	0	1	1	RXN-14116 RXN-14903 
|PUTDEG-PWY|	putrescine degradation I	false	50	0	0	0	AMINOBUTDEHYDROG-RXN 
|PWY0-1021|	L-alanine biosynthesis III	true	100	0	0	0	RXN0-308 
|PWY0-1182|	trehalose degradation II (cytosolic)	false	33	0	1	0	GLUCOKIN-RXN 
|PWY0-1221|	putrescine degradation II	true	75	0	1	1	RXN0-3922 RXN0-3921 RXN0-3901 
|PWY0-1241|	ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	false	0	0	1	0	
|PWY0-1261|	anhydromuropeptides recycling I	false	75	0	1	0	RXN0-4621 RXN0-5226 RXN0-5225 5.4.2.10-RXN 2.3.1.157-RXN NAG1P-URIDYLTRANS-RXN RXN0-2361 UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN 
|PWY0-1264|	biotin-carboxyl carrier protein assembly	false	66	0	0	0	BIOTIN-CARBOXYL-RXN RXN0-5055 
|PWY0-1275|	lipoate biosynthesis and incorporation II	false	50	0	1	0	RXN0-949 
|PWY0-1280|	ethylene glycol degradation	false	50	0	0	0	GLYCOLALD-DEHYDROG-RXN 
|PWY0-1295|	pyrimidine ribonucleosides degradation	false	33	0	1	1	URPHOS-RXN 
|PWY0-1296|	purine ribonucleosides degradation	false	0	0	0	0	
|PWY0-1299|	arginine dependent acid resistance	false	0	0	0	0	
|PWY0-1300|	2-O-&alpha;-mannosyl-D-glycerate degradation	false	50	1	0	0	GKI-RXN 
|PWY0-1301|	melibiose degradation	true	100	0	0	0	ALPHAGALACTOSID-RXN 
|PWY0-1303|	aminopropylcadaverine biosynthesis	false	0	1	0	0	
|PWY0-1305|	L-glutamate degradation IX (via 4-aminobutanoate)	false	0	0	0	0	
|PWY0-1306|	L-galactonate degradation	false	0	0	0	0	
|PWY0-1309|	chitobiose degradation	false	0	0	0	0	
|PWY0-1312|	acetate and ATP formation from acetyl-CoA I	false	0	0	0	0	
|PWY0-1313|	acetate conversion to acetyl-CoA	true	100	0	0	0	ACETATE--COA-LIGASE-RXN 
|PWY0-1314|	fructose degradation	false	0	0	0	0	
|PWY0-1315|	L-lactaldehyde degradation (anaerobic)	false	0	0	0	0	
|PWY0-1317|	L-lactaldehyde degradation (aerobic)	false	50	1	0	0	LACTALDDEHYDROG-RXN 
|PWY0-1319|	CDP-diacylglycerol biosynthesis II	false	25	0	0	0	GLYC3PDEHYDROGBIOSYN-RXN 
|PWY0-1321|	nitrate reduction III (dissimilatory)	false	0	0	2	0	
|PWY0-1324|	N-acetylneuraminate and N-acetylmannosamine degradation I	false	0	0	0	0	
|PWY0-1329|	succinate to cytochrome bo oxidase electron transfer	true	100	0	2	2	RXN0-5268 SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN 
|PWY0-1334|	NADH to cytochrome bd oxidase electron transfer I	true	100	0	2	2	NADH-DEHYDROG-A-RXN RXN0-5266 
|PWY0-1335|	NADH to cytochrome bo oxidase electron transfer I	true	100	0	2	2	NADH-DEHYDROG-A-RXN RXN0-5268 
|PWY0-1336|	NADH to fumarate electron transfer	false	50	1	1	1	R601-RXN 
|PWY0-1337|	oleate &beta;-oxidation	false	66	0	0	0	RXN0-5391 RXN0-5393 
|PWY0-1338|	polymyxin resistance	false	14	1	0	0	
|PWY0-1347|	NADH to trimethylamine N-oxide electron transfer	false	0	2	0	0	
|PWY0-1348|	NADH to dimethyl sulfoxide electron transfer	false	0	1	1	0	
|PWY0-1352|	nitrate reduction VIII (dissimilatory)	false	0	1	1	0	
|PWY0-1353|	succinate to cytochrome bd oxidase electron transfer	true	100	0	2	2	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN RXN0-5266 
|PWY0-1355|	formate to trimethylamine N-oxide electron transfer	false	0	1	1	0	
|PWY0-1356|	formate to dimethyl sulfoxide electron transfer	false	0	0	2	0	
|PWY0-1391|	S-methyl-5'-thioadenosine degradation IV	true	100	0	0	0	METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN 
|PWY0-1433|	tetrahydromonapterin biosynthesis	false	50	1	0	0	GTP-CYCLOHYDRO-I-RXN 
|PWY0-1465|	D-malate degradation	false	0	0	0	0	
|PWY0-1466|	trehalose degradation VI (periplasmic)	false	0	0	0	0	
|PWY0-1471|	uracil degradation III	false	25	1	0	0	
|PWY0-1477|	ethanolamine utilization	false	16	0	0	0	ALCOHOL-DEHYDROG-RXN 
|PWY0-1479|	tRNA processing	false	60	0	0	0	RXN0-6478 RXN0-6479 RXN0-4222 RXN0-6482 RXN0-6481 RXN0-6485 
|PWY0-1507|	biotin biosynthesis from 8-amino-7-oxononanoate I	false	33	0	1	1	DAPASYN-RXN 
|PWY0-1517|	sedoheptulose bisphosphate bypass	false	0	2	0	0	
|PWY0-1527|	curcumin degradation	false	0	1	0	0	
|PWY0-1533|	methylphosphonate degradation I	false	0	0	0	0	
|PWY0-1534|	hydrogen sulfide biosynthesis I	false	0	0	0	0	
|PWY0-1535|	D-serine degradation	false	0	0	0	0	
|PWY0-1544|	proline to cytochrome bo oxidase electron transfer	true	100	0	0	0	RXN0-5268 RXN0-7008 
|PWY0-1545|	cardiolipin biosynthesis III	false	0	0	1	0	
|PWY0-1546|	muropeptide degradation	false	0	0	0	0	
|PWY0-1554|	5-(carboxymethoxy)uridine biosynthesis	false	0	0	0	0	
|PWY0-1561|	glycerol-3-phosphate to cytochrome bo oxidase electron transfer	true	100	0	0	0	RXN0-5260 RXN0-5268 
|PWY0-1565|	D-lactate to cytochrome bo oxidase electron transfer	false	50	0	0	0	RXN0-5268 
|PWY0-1567|	NADH to cytochrome bo oxidase electron transfer II	false	50	0	0	0	RXN0-5268 
|PWY0-1568|	NADH to cytochrome bd oxidase electron transfer II	false	50	0	0	0	RXN0-5266 
|PWY0-1569|	autoinducer AI-2 degradation	false	0	0	0	0	
|PWY0-1573|	nitrate reduction VIIIb (dissimilatory)	false	0	0	0	0	
|PWY0-1576|	hydrogen to fumarate electron transfer	false	50	0	0	0	R601-RXN 
|PWY0-1577|	hydrogen to dimethyl sulfoxide electron transfer	false	0	0	0	0	
|PWY0-1578|	hydrogen to trimethylamine N-oxide electron transfer	false	0	1	0	0	
|PWY0-1581|	nitrate reduction IX (dissimilatory)	false	50	0	0	0	RXN-15740 
|PWY0-1582|	glycerol-3-phosphate to fumarate electron transfer	true	100	0	0	0	RXN-15740 R601-RXN 
|PWY0-1584|	nitrate reduction X (dissimilatory, periplasmic)	false	66	0	0	0	RXN0-5260 RXN-18584 
|PWY0-1585|	formate to nitrite electron transfer	false	33	0	0	0	RXN-18604 
|PWY0-1586|	peptidoglycan maturation (meso-diaminopimelate containing)	false	25	6	0	0	RXN-16650 RXN-16649 RXN-16659 
|PWY0-1587|	N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	false	50	0	0	0	RXN-14570 
|PWY0-1590|	NADH to hydrogen peroxide electron transfer	false	0	1	0	0	
|PWY0-1591|	glycerol-3-phosphate to hydrogen peroxide electron transport	false	50	0	0	0	RXN-15740 
|PWY0-1597|	prenylated FMNH2 biosynthesis	false	0	2	0	0	
|PWY0-1599|	periplasmic disulfide bond formation	false	0	3	0	0	
|PWY0-1600|	periplasmic disulfide bond reduction	false	0	2	0	0	
|PWY0-1601|	cadaverine biosynthesis	false	0	0	0	0	
|PWY0-301|	L-ascorbate degradation I (bacterial, anaerobic)	false	0	0	1	0	
|PWY0-321|	phenylacetate degradation I (aerobic)	false	55	0	0	0	RXN-3641 RXN0-2044 RXN0-6512 RXN0-6510 RXN-2425 
|PWY0-42|	2-methylcitrate cycle I	false	60	0	1	0	PROPIONATE--COA-LIGASE-RXN METHYLISOCITRATE-LYASE-RXN 4.2.1.99-RXN 
|PWY0-43|	conversion of succinate to propanoate	false	33	0	0	0	METHYLMALONYL-COA-MUT-RXN 
|PWY0-44|	D-allose degradation	false	0	0	0	0	
|PWY0-461|	L-lysine degradation I	false	28	3	0	0	RXN-8182 VAGL-RXN 
|PWY0-501|	lipoate biosynthesis and incorporation I	false	50	0	0	0	RXN0-949 
|PWY0-521|	fructoselysine and psicoselysine degradation	false	0	0	0	0	
|PWY0-522|	lipoate salvage I	false	0	1	0	0	
|PWY0-541|	cyclopropane fatty acid (CFA) biosynthesis	true	100	0	0	0	2.1.1.79-RXN 
|PWY0-662|	PRPP biosynthesis	true	100	0	0	0	PRPPSYN-RXN 
|PWY0-823|	L-arginine degradation III (arginine decarboxylase/agmatinase pathway)	false	50	0	0	0	AGMATIN-RXN 
|PWY0-862|	(5Z)-dodecenoate biosynthesis I	true	100	0	2	2	RXN0-2145 RXN0-2144 RXN0-2142 RXN0-2141 RXN0-2141 5.3.3.14-RXN RXN-9655 RXN-9655 RXN-9655 
|PWY0-901|	L-selenocysteine biosynthesis I (bacteria)	false	33	0	1	0	RXN0-2161 
|PWY0-981|	taurine degradation IV	false	0	0	0	0	
|PWY-0|	putrescine degradation III	false	50	1	0	0	RXN-37 
|PWY-1001|	cellulose biosynthesis	false	0	0	0	0	
|PWY-101|	photosynthesis light reactions	false	50	0	2	0	1.18.1.2-RXN PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN 
|PWY-102|	gibberellin inactivation I (2&beta;-hydroxylation)	false	0	10	0	0	
|PWY-1042|	glycolysis IV (plant cytosol)	true	80	0	2	2	2.7.1.90-RXN F16ALDOLASE-RXN TRIOSEPISOMERIZATION-RXN GAPOXNPHOSPHN-RXN PHOSGLYPHOS-RXN 2PGADEHYDRAT-RXN PEPDEPHOS-RXN 1.2.1.9-RXN 
|PWY-1061|	homogalacturonan biosynthesis	false	0	2	0	0	
|PWY-1081|	homogalacturonan degradation	false	0	1	0	0	
|PWY-1121|	suberin monomers biosynthesis	false	15	9	0	0	6.2.1.34-RXN RXN-16389 RXN-16418 
|PWY-112|	lupeol biosynthesis	false	0	1	0	0	
|PWY-1164|	carbon disulfide oxidation I (anaerobic)	false	0	0	0	0	
|PWY-116|	coniferin metabolism	false	0	2	0	0	
|PWY-1186|	L-homomethionine biosynthesis	false	0	5	0	0	
|PWY-1187|	glucosinolate biosynthesis from homomethionine	false	7	12	0	0	RXN-8052 
|PWY-1263|	taurine degradation I	true	100	0	0	0	TAURINE-AMINOTRANSFERASE-RXN 
|PWY-1264|	taurine degradation II	false	0	0	0	0	
|PWY-1269|	CMP-3-deoxy-D-manno-octulosonate biosynthesis	true	75	0	1	1	CPM-KDOSYNTH-RXN KDO-8PSYNTH-RXN DARAB5PISOM-RXN 
|PWY-1281|	sulfoacetaldehyde degradation I	false	50	0	1	1	RXN-2364 
|PWY1-2|	L-alanine degradation IV	true	100	0	0	0	ALANINE-DEHYDROGENASE-RXN 
|PWY-12|	pentaketide chromone biosynthesis	false	0	1	0	0	
|PWY-1341|	phenylacetate degradation II (anaerobic)	false	25	1	0	0	
|PWY-1361|	benzoyl-CoA degradation I (aerobic)	false	57	1	1	0	RXN0-2044 RXN-3641 RXN-2425 
|PWY-1381|	fluorene degradation II	false	0	2	0	0	
|PWY1-3|	polyhydroxybutanoate biosynthesis	false	50	0	1	0	ACETYL-COA-ACETYLTRANSFER-RXN ACETYL-COA-ACETYLTRANSFER-RXN 
|PWY-1422|	vitamin E biosynthesis (tocopherols)	false	57	2	0	0	TOCOPHEROL-O-METHYLTRANSFERASE-RXN RXN-2562 
|PWY-142|	m-xylene degradation (anaerobic)	false	0	4	0	0	
|PWY-1501|	mandelate degradation I	false	40	0	1	1	MANDELATE-DEHYDROGENASE-RXN BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN 
|PWY-1581|	plastoquinol-9 biosynthesis I	false	0	1	0	0	
|PWY-1622|	formaldehyde assimilation I (serine pathway)	false	75	1	4	3	MALATE--COA-LIGASE-RXN PEPCARBOX-RXN RXN-15513 2PGADEHYDRAT-RXN HYDROXYPYRUVATE-REDUCTASE-RXN GKI-RXN MALATE-DEH-RXN GLYOHMETRANS-RXN 
|PWY-1641|	methane oxidation to methanol I	false	0	0	0	0	
|PWY-1722|	formate assimilation into 5,10-methylenetetrahydrofolate	true	100	0	0	0	METHENYLTHFCYCLOHYDRO-RXN FORMATETHFLIG-RXN METHYLENETHFDEHYDROG-NADP-RXN 
|PWY-1723|	formaldehyde oxidation VI (H4MPT pathway)	false	0	0	0	0	
|PWY-1741|	indole-3-acetate inactivation IX	false	0	2	0	0	
|PWY-1781|	&beta;-alanine degradation II	true	100	0	1	1	2.6.1.18-RXN RXN-2902 
|PWY-1801|	formaldehyde oxidation II (glutathione-dependent)	false	50	0	1	1	RXN-2962 
|PWY-181|	photorespiration	false	55	1	1	0	RXN-969 GLYCERATE-DEHYDROGENASE-RXN GCVMULTI-RXN GLYOHMETRANS-RXN 
|PWY-1822|	indole-3-acetate activation I	false	0	2	0	0	
|PWY-1861|	formaldehyde assimilation II (assimilatory RuMP Cycle)	false	55	0	2	0	F16ALDOLASE-RXN 2TRANSKETO-RXN 1TRANSKETO-RXN RIBULP3EPIM-RXN RIB5PISOM-RXN 
|PWY-1881|	formate oxidation to CO2	true	100	0	0	0	1.2.1.2-RXN 
|PWY18C3-10|	triacylsucrose biosynthesis (Solanum)	false	0	7	0	0	
|PWY18C3-11|	tetraacylsucrose biosynthesis (Solanum)	false	0	4	0	0	
|PWY18C3-13|	cis-abienol biosynthesis	false	0	2	0	0	
|PWY18C3-15|	acylsucrose biosynthesis (Solanum pennellii)	false	0	3	0	0	
|PWY18C3-16|	acylsucrose biosynthesis (Solanum habrochaites)	false	0	6	0	0	
|PWY18C3-18|	labdenediol and sclareol biosynthesis	false	0	2	0	0	
|PWY18C3-1|	cholesterol biosynthesis (plants)	false	50	2	0	0	RXN-4282 RXN66-28 
|PWY18C3-20|	gentisate 5-O-&beta;-D-xylopyranoside biosynthesis	false	0	1	0	0	
|PWY18C3-21|	phenylpropanoid volatiles glycoconjugation (tomato)	false	0	9	0	0	
|PWY18C3-22|	methylsalicylate biosynthesis	false	0	1	0	0	
|PWY18C3-23|	guaiacol biosynthesis	false	0	0	0	0	
|PWY18C3-24|	methylsalicylate degradation	false	0	0	0	0	
|PWY18C3-2|	solasodine biosynthesis	false	0	5	0	0	
|PWY18C3-3|	&alpha;-tomatine biosynthesis	false	0	5	0	0	
|PWY18C3-4|	solasodine glycosylation	false	0	1	0	0	
|PWY18C3-5|	&alpha;-tomatine degradation	false	0	5	0	0	
|PWY18C3-7|	cembratrienediol biosynthesis	false	0	4	0	0	
|PWY18C3-8|	monoacylsucrose biosynthesis (Solanum)	false	0	5	0	0	
|PWY18C3-9|	diacylsucrose biosynthesis (Solanum)	false	0	5	0	0	
|PWY18HP-2|	decaprenoxanthin diglucoside biosynthesis	false	0	5	0	0	
|PWY-1901|	aurone biosynthesis	false	0	9	0	0	
|PWY-1921|	indole-3-acetate activation II	false	0	5	0	0	
|PWY-1961|	indole-3-acetate inactivation I	false	0	3	0	0	
|PWY-1962|	indole-3-acetate inactivation II	false	0	4	0	0	
|PWY-1981|	indole-3-acetate inactivation III	false	0	4	0	0	
|PWY1A0-6325|	actinorhodin biosynthesis	false	10	6	0	0	RXN1A0-6310 
|PWY1F-353|	glycine betaine biosynthesis III (plants)	true	100	0	0	0	RXN1F-357 BADH-RXN 
|PWY1F-467|	phenylpropanoid biosynthesis, initial reactions	false	0	0	0	0	
|PWY1F-823|	leucopelargonidin and leucocyanidin biosynthesis	false	25	1	0	0	
|PWY1F-FLAVSYN|	flavonoid biosynthesis	false	20	1	0	0	
|PWY1G-0|	mycothiol biosynthesis	false	16	0	0	0	RXN1G-121 
|PWY1G-126|	mycothiol oxidation	false	0	1	0	0	
|PWY1G-170|	formaldehyde oxidation III (mycothiol-dependent)	false	0	1	0	0	
|PWY1G-1|	mycothiol-mediated detoxification	false	0	0	0	0	
|PWY-1|	lathyrine biosynthesis	false	0	3	0	0	
|PWY1QP9-2|	fructosyllysine and glucosyllysine degradation	false	0	2	0	0	
|PWY-2002|	isoflavonoid biosynthesis I	false	0	4	0	0	
|PWY-2021|	indole-3-acetate inactivation IV	false	0	4	0	0	
|PWY-2083|	isoflavonoid biosynthesis II	false	0	10	0	0	
|PWY-2161B|	glutamate removal from folates	false	0	1	0	0	
|PWY-2161|	folate polyglutamylation	true	100	0	0	0	FOLYLPOLYGLUTAMATESYNTH-RXN RXN0-2921 FORMYLTHFGLUSYNTH-RXN FORMATETHFLIG-RXN GLYOHMETRANS-RXN 
|PWY-2181|	free phenylpropanoid acid biosynthesis	false	0	4	0	0	
|PWY-2201|	folate transformations I	false	50	2	0	0	METHENYLTHFCYCLOHYDRO-RXN FORMATETHFLIG-RXN METHYLENETHFDEHYDROG-NADP-RXN GLYOHMETRANS-RXN 
|PWY-2221|	Entner-Doudoroff pathway III (semi-phosphorylative)	false	33	1	0	0	RXN-3443 2PGADEHYDRAT-RXN PEPDEPHOS-RXN 
|PWY-2242|	ammonia oxidation III	false	0	1	0	0	
|PWY-2261|	ascorbate glutathione cycle	false	0	1	0	0	
|PWY-2301|	myo-inositol biosynthesis	false	50	0	1	1	MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN 
|PWY-2321|	formononetin biosynthesis	false	0	4	0	0	
|PWY-2343|	daidzein conjugates interconversion	false	0	4	0	0	
|PWY-2345|	genistein conjugates interconversion	false	0	4	0	0	
|PWY-2361|	3-oxoadipate degradation	false	50	0	0	0	RXN-3641 
|PWY-2381|	4-nitrobenzoate degradation	false	0	1	0	0	
|PWY-241|	C4 photosynthetic carbon assimilation cycle, NADP-ME type	false	50	1	0	0	PEPCARBOX-RXN MALIC-NADP-RXN 
|PWY-2421|	indole-3-acetate degradation	false	0	5	0	0	
|PWY-2463|	(-)-medicarpin biosynthesis	false	0	3	0	0	
|PWY-2464|	(-)-maackiain biosynthesis	false	0	5	0	0	
|PWY-2467|	(+)-pisatin biosynthesis	false	0	7	0	0	
|PWY-2501|	fatty acid &alpha;-oxidation I	false	33	2	0	0	RXN-4142 
|PWY-2503|	benzoate degradation I (aerobic)	false	0	0	1	0	
|PWY-2541|	plant sterol biosynthesis	false	28	18	0	0	RXN-4021 RXN-708 RXN-4209 RXN-4222 RXN-4221 RXN-4224 RXN3O-218 RXN-19831 RXN-19832 RXN-19833 
|PWY-2561|	medicarpin conjugates interconversion	false	0	4	0	0	
|PWY-2582|	brassinosteroid biosynthesis II	false	0	19	0	0	
|PWY-2601|	isethionate degradation	true	100	0	0	0	RXN-4261 
|PWY-2622|	trehalose biosynthesis IV	false	0	0	0	0	
|PWY-2661|	trehalose biosynthesis V	false	0	0	1	0	
|PWY-2681|	trans-zeatin biosynthesis	false	0	10	0	0	
|PWY-2701|	maackiain conjugates interconversion	false	0	4	0	0	
|PWY-2721|	trehalose degradation III	false	0	0	0	0	
|PWY-2722|	trehalose degradation IV	false	25	0	1	0	GLUCOKIN-RXN 
|PWY-2723|	trehalose degradation V	false	50	0	1	0	PHOSPHOGLUCMUT-RXN GLUCOKIN-RXN 
|PWY-2724|	alkane oxidation	false	16	2	2	0	RXN-4142 
|PWY-2761|	(-)-glycinol biosynthesis	false	0	5	0	0	
|PWY-2762|	glyceollin biosynthesis	false	0	5	0	0	
|PWY-2781|	cis-zeatin biosynthesis	false	20	4	0	0	RXN0-6274 
|PWY-2821|	glucosinolate biosynthesis from phenylalanine	false	10	9	0	0	RXN-8054 
|PWY-282|	cuticular wax biosynthesis	false	0	4	0	0	
|PWY-283|	benzoate degradation II (aerobic and anaerobic)	false	0	0	0	0	
|PWY-2841|	cytokinins degradation	false	0	5	0	0	
|PWY-2861|	biochanin A conjugates interconversion	false	0	4	0	0	
|PWY-2881|	cytokinins 7-N-glucoside biosynthesis	false	0	7	0	0	
|PWY-2901|	cytokinins 9-N-glucoside biosynthesis	false	0	6	0	0	
|PWY-2902|	cytokinin-O-glucosides biosynthesis	false	0	4	0	0	
|PWY-2904|	formononetin conjugates interconversion	false	0	4	0	0	
|PWY-2921|	capsidiol biosynthesis	false	0	5	0	0	
|PWY-2941|	L-lysine biosynthesis II	false	77	1	1	0	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN DIHYDRODIPICSYN-RXN DIAMINOPIMDECARB-RXN DIAMINOPIMEPIM-RXN RXN-14014 
|PWY-2942|	L-lysine biosynthesis III	false	83	0	1	0	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN DIHYDRODIPICSYN-RXN DIAMINOPIMDECARB-RXN RXN-14014 
|PWY-2961|	sesquiterpenoid phytoalexins biosynthesis	false	0	9	0	0	
|PWY-2981|	diterpene phytoalexins precursors biosynthesis	false	8	10	0	0	RXN-4881 
|PWY-2|	putrescine degradation IV	false	50	0	0	0	AMINOBUTDEHYDROG-RXN 
|PWY-301|	cyclohexane-1-carboxylate degradation (anaerobic)	false	50	0	0	0	R281-RXN 
|PWY-3022|	linamarin biosynthesis	false	0	7	0	0	
|PWY-3041|	monoterpene biosynthesis	false	0	9	0	0	
|PWY-3042|	phaseollin biosynthesis	false	0	2	0	0	
|PWY-3061|	menthol biosynthesis	false	0	9	0	0	
|PWY-3081|	L-lysine biosynthesis V	false	10	3	2	0	HOMOCITRATE-SYNTHASE-RXN 
|PWY-3101|	flavonol biosynthesis	true	100	2	0	0	RXN-527 RXN1F-93 RXN-7782 RXN-13718 RXN-8450 
|PWY-3121|	linamarin degradation	false	0	1	0	0	
|PWY-3161|	indole-3-acetate biosynthesis III (bacteria)	false	50	0	1	0	RXNN-404 
|PWY-3162|	L-tryptophan degradation V (side chain pathway)	false	15	11	0	0	RXN-5424 RXN-5581 
|PWY-3181|	L-tryptophan degradation VI (via tryptamine)	false	0	1	0	0	
|PWY-31|	canavanine degradation	false	0	1	0	0	
|PWY-321|	cutin biosynthesis	false	6	11	0	0	RXN-16389 
|PWY-3261|	UDP-&beta;-L-rhamnose biosynthesis	false	0	2	0	0	
|PWY-3301|	sinapate ester biosynthesis	false	40	3	0	0	2.3.1.92-RXN 2.3.1.103-RXN 
|PWY-3341|	L-proline biosynthesis III	false	75	0	0	0	ORNITHINE-GLU-AMINOTRANSFERASE-RXN GLUTKIN-RXN GLUTSEMIALDEHYDROG-RXN 
|PWY-3385|	choline biosynthesis I	false	0	0	0	0	
|PWY-3461|	L-tyrosine biosynthesis II	false	33	0	1	0	CHORISMATEMUT-RXN 
|PWY-3462|	L-phenylalanine biosynthesis II	false	33	0	1	0	CHORISMATEMUT-RXN 
|PWY-3542|	choline biosynthesis II	false	0	2	0	0	
|PWY-3561|	choline biosynthesis III	false	0	0	0	0	
|PWY-3581|	(S)-reticuline biosynthesis I	false	0	6	0	0	
|PWY-3602|	L-carnitine degradation II	false	33	2	1	1	CARNITINE-3-DEHYDROGENASE-RXN 
|PWY-361|	phenylpropanoid biosynthesis	false	0	8	0	0	
|PWY-3641|	L-carnitine degradation III	false	66	0	1	0	RXN-6002 1.1.1.39-RXN 
|PWY-3661-1|	glycine betaine degradation II (mammalian)	true	100	0	0	0	2.1.1.5-RXN RXN66-577 GLYOHMETRANS-RXN DIMETHYLGLYCINE-DEHYDROGENASE-RXN 
