id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send
q9xcs0	3.a.1.15.7	iron		rxn05555,rxn08472	gnl|tc-db|q9xcs0|3.a.1.15.7	37.132	4.57e-41	149	94	STY4_bin_1_NODE_8_length_104303_cov_519.895	28011	28826
q9xcs1	3.a.1.15.7	iron		rxn05555,rxn08472	gnl|tc-db|q9xcs1|3.a.1.15.7	42.259	9.58e-41	148	87	STY3_bin_1_NODE_50_length_43847_cov_140.333	39819	39118
q9xcs2	3.a.1.15.7	iron		rxn05555,rxn08472	gnl|tc-db|q9xcs2|3.a.1.15.7	33.086	1.93e-46	166	88	STY3_bin_1_NODE_50_length_43847_cov_140.333	40702	39896
q9z4r9	3.a.1.20.1	iron		rxn05555,rxn08472	gnl|tc-db|q9z4r9|3.a.1.20.1	25.418	5.16e-12	65.1	84	STY4_bin_1_NODE_177_length_30030_cov_539.334	26366	25485
r4jtf7	2.a.56.1.9	dctp	EX_cpd00356_e0	rxn29860	gnl|tc-db|r4jtf7|2.a.56.1.9	36.047	5.08e-44	160	76	STY2_bin_2_NODE_148_length_27612_cov_29.093	20515	21270
s5y5n9	2.a.80.1.4	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|tc-db|s5y5n9|2.a.80.1.4	37.443	8.62e-69	238	86	STY3_bin_1_NODE_1620_length_7925_cov_70.823	2478	3776
u5mie1	4.a.3.2.9	lactose	EX_cpd00208_e0	rxn10865	gnl|tc-db|u5mie1|4.a.3.2.9	23.529	0.46	27.3	83	STY4_bin_1_NODE_11_length_92275_cov_574.104	19551	19805
w0wfc6	2.a.25.1.9	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|tc-db|w0wfc6|2.a.25.1.9	37.296	7.66e-59	207	92	STY4_bin_1_NODE_11_length_92275_cov_574.104	12269	11001
w0wfc6	2.a.25.1.9	sodium		rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|tc-db|w0wfc6|2.a.25.1.9	37.296	7.66e-59	207	92	STY4_bin_1_NODE_11_length_92275_cov_574.104	12269	11001
wp_022543180.1	3.a.1.1.53	glycerol-3-phosphate		rxn05158,rxn08641	gnl|tc-db|wp_022543180.1|3.a.1.1.53	44.709	2.00e-97	316	98	STY4_bin_1_NODE_179_length_29791_cov_515.413	14523	13441
x5gwn5	3.d.10.1.6	iron		rxn05555,rxn08472	gnl|tc-db|x5gwn5|3.d.10.1.6	63.780	3.89e-105	332	97	STY1_bin_1_NODE_183_length_24161_cov_21.0838	3545	4303
x5gwn5	3.d.10.1.6	succinate	EX_cpd00036_e0,EX_cpd00036_e0	rxn10138	gnl|tc-db|x5gwn5|3.d.10.1.6	63.780	3.89e-105	332	97	STY1_bin_1_NODE_183_length_24161_cov_21.0838	3545	4303
x5h2z3	3.d.10.1.6	succinate	EX_cpd00036_e0,EX_cpd00036_e0	rxn10138	gnl|tc-db|x5h2z3|3.d.10.1.6	37.037	3.10e-07	45.8	83	STY4_bin_1_NODE_190_length_28761_cov_488.315	993	1304
x5h3p0	3.d.10.1.6	succinate	EX_cpd00036_e0,EX_cpd00036_e0	rxn10138	gnl|tc-db|x5h3p0|3.d.10.1.6	66.221	0.0	816	100	STY4_bin_1_NODE_190_length_28761_cov_488.315	1750	3540
o66515|p54146|p69681|q79vf1	alternative	ammonia	cpd00013[e0]	rxn05466,rxn08986,rxn08987,rxn09736,rxn09835,rxn11158,rxn13364,rxn29187,rxn29241,rxn29242	gnl|tc-db|o66515|1.a.11.1.5	50.847	9.72e-88	290	83	STY2_bin_2_NODE_341_length_17644_cov_30.549	12761	13816
o05307|o14975|p31552|p39518|p69451|q06700|q42524|q4ldg0|q57079|q57490|q9v0a4|q9xia9|q9y2p5	alternative	coa	cpd00010[e0]	rxn10832,rxn13243,rxn13244,rxn31203,rxn32206,rxn32207,rxn32211	gnl|tc-db|q9v0a4|3.b.1.1.5	35.098	3.14e-77	263	97	STY4_bin_1_NODE_4_length_120519_cov_465.846	115672	114197
p31552	alternative	crotonobetaine	cpd08305[e0]	rxn05192,rxn08268,rxn08270	gnl|tc-db|p31552|4.c.1.1.6	26.758	1.90e-43	164	96	STY2_bin_2_NODE_558_length_13567_cov_39.6624	9294	7792
a2rka5|a2rka6|a2rka7	alternative	cytidine	cpd00367[e0]	rxn05198,rxn08289,rxn08290,rxn10857,rxn10997,rxn12413,rxn13338	gnl|tc-db|a2rka7|3.a.1.2.17	43.077	9.89e-131	417	98	STY1_bin_1_NODE_75_length_40563_cov_18.4868	6346	4802
p07658|p0aak3	alternative	formate	cpd00047[e0]	rxn05559,rxn08524,rxn08525,rxn08526,rxn09682,rxn09754,rxn10860,rxn12422,rxn34095,rxn34214,rxn34215,rxn34216,rxn34459	gnl|tc-db|p07658|3.d.1.9.2	34.900	6.64e-152	463	96	STY3_bin_1_NODE_17423_length_2837_cov_160.991	601	2676
p17412|p17596|x5gwn5	alternative	fumarate	cpd00106[e0]	rxn05561,rxn08542,rxn08543,rxn08544,rxn10152,rxn10158,rxn10901,rxn11013,rxn12423,rxn30673,rxn33661,rxn33665	gnl|tc-db|x5gwn5|3.d.10.1.6	63.780	3.89e-105	332	97	STY1_bin_1_NODE_183_length_24161_cov_21.0838	3545	4303
b4ey22	alternative	gamma-butyrobetaine	cpd00870[e0]	rxn05570,rxn08595	gnl|tc-db|b4ey22|2.a.15.2.2	27.539	1.77e-40	155	95	STY2_bin_2_NODE_114_length_31341_cov_35.7581	13379	11856
b8h228|b8h229	alternative	inositol	cpd00121[e0]	rxn05593,rxn08752,rxn08755,rxn29918	gnl|tc-db|b8h229|3.a.1.2.21	43.220	5.33e-104	340	92	STY2_bin_2_NODE_26_length_56691_cov_33.0094	20874	19486
a2c579|o34442|p0a2l3	alternative	magnesium	cpd00254[e0]	rxn05616,rxn08921,rxn08922,rxn08923,rxn08924,rxn10571,rxn13722,rxn32889	gnl|tc-db|p0a2l3|1.c.126.1.2	47.600	7.60e-65	218	85	STY1_bin_1_NODE_86_length_37705_cov_21.3577	24711	23968
p0ab67|p0c186|p0c188|q72gr8|q72gr9|q72gs0	alternative	nad	cpd00003[e0]	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|tc-db|p0c188|3.d.2.2.1	67.591	4.49e-164	511	99	STY3_bin_1_NODE_448_length_13136_cov_133.985	8985	7582
q72gr8	alternative	nadp	cpd00006[e0]	rxn13360,rxn33773,rxn33781,rxn33783,rxn33784,rxn33786,rxn33788	gnl|tc-db|q72gr8|3.d.2.2.2	45.109	2.58e-70	237	97	STY1_bin_1_NODE_13_length_102798_cov_19.4395	92950	94050
